review_id,user_id,product_id,rating,review_text,review_date,verified_purchase,helpful_votes,review_length,sentiment_score,is_fake
12543,6475,1004,5,Amazing product and good value,07-09-2024,1,168,30,0.329,0
12544,4461,261,2,Very disappointed with the quality,05-11-2023,1,83,34,0.062,0
12545,6154,351,3,Average experience,14-08-2023,0,108,18,-0.296,0
12546,639,21,4,Works perfectly and looks great,09-06-2023,1,84,31,-0.583,0
12547,2670,763,4,"Great product, highly recommend",15-09-2024,1,43,31,0.873,0
12548,5217,192,5,Excellent quality and fast delivery,22-12-2023,1,1,35,-0.799,0
12549,2941,261,2,Stopped working after few days,13-09-2024,1,13,30,-0.328,0
12550,623,1121,4,Amazing product and good value,18-05-2023,0,106,30,0.104,0
12551,6504,690,3,Product is okay,12-05-2023,1,59,15,-0.85,0
12552,2038,491,5,Excellent quality and fast delivery,28-01-2024,1,35,35,-0.293,0
12553,1893,633,3,Decent product,12-03-2024,1,46,14,0.639,0
12554,2856,751,2,Stopped working after few days,01-05-2023,0,24,30,0.186,0
12555,7641,1198,4,"Great product, highly recommend",24-10-2022,1,50,31,-0.993,0
12556,4682,260,5,Very satisfied with this purchase,05-08-2023,1,76,33,-0.287,0
12557,7331,1112,4,"Great product, highly recommend",25-04-2024,1,114,31,0.921,0
12558,857,1107,5,"Great product, highly recommend",29-08-2024,1,15,31,-0.706,0
12559,5967,994,5,"Great product, highly recommend",28-02-2022,0,17,31,0.238,0
12560,5927,1113,3,Average experience,05-05-2023,1,124,18,-0.049,0
12561,129,75,2,Stopped working after few days,25-11-2022,0,112,30,0.718,0
12562,6498,70,3,Average experience,29-03-2022,0,89,18,-0.643,0
12563,1166,676,1,Very disappointed with the quality,12-04-2022,1,89,34,0.069,0
12564,5255,1076,3,Does the job,18-09-2022,0,42,12,-0.687,0
12565,7321,253,3,Product is okay,11-02-2023,1,132,15,-0.106,0
12566,2050,156,4,Works perfectly and looks great,11-09-2024,1,9,31,0.155,0
12567,6172,753,3,Average experience,12-05-2023,1,95,18,0.967,0
12568,5010,1148,2,Waste of money,03-05-2024,1,168,14,-0.062,0
12569,6824,267,3,Does the job,12-01-2022,1,22,12,-0.858,0
12570,5810,160,1,"Terrible product, do not buy",11-01-2023,1,110,28,-0.386,0
12571,38,322,4,Amazing product and good value,03-12-2022,1,143,30,-0.963,0
12572,1271,1011,5,"Great product, highly recommend",09-08-2023,1,109,31,0.577,0
12573,5257,512,1,Stopped working after few days,25-03-2023,1,30,30,0.284,0
12574,3035,504,2,"Terrible product, do not buy",05-02-2023,0,107,28,-0.618,0
12575,3821,66,5,Works perfectly and looks great,10-06-2024,1,72,31,0.399,0
12576,7761,996,2,Very disappointed with the quality,28-04-2024,0,149,34,0.419,0
12577,4132,448,4,Excellent quality and fast delivery,29-07-2023,0,199,35,-0.236,0
12578,1847,81,2,Very disappointed with the quality,23-12-2022,1,102,34,0.147,0
12579,5424,236,1,Stopped working after few days,24-04-2024,0,74,30,-0.227,0
12580,7301,306,4,Amazing product and good value,02-05-2023,0,90,30,-0.111,0
12581,4256,500,2,Waste of money,30-01-2022,1,135,14,-0.501,0
12582,5931,959,3,Does the job,09-08-2023,0,159,12,0.427,0
12583,1083,834,3,Product is okay,04-05-2024,0,10,15,-0.247,0
12584,6110,642,3,Decent product,25-05-2022,0,145,14,-0.538,0
12585,3337,918,4,Excellent quality and fast delivery,15-03-2023,0,60,35,-0.54,0
12586,3092,853,4,Works perfectly and looks great,20-03-2024,1,56,31,0.048,0
12587,2044,1184,5,Very satisfied with this purchase,12-08-2024,0,110,33,0.12,0
12588,1667,549,3,Decent product,02-08-2023,1,60,14,0.701,0
12589,7804,37,5,Very satisfied with this purchase,19-01-2023,1,175,33,-0.546,0
12590,148,560,5,"Great product, highly recommend",11-03-2024,0,176,31,-0.793,0
12591,6695,131,1,Not as described,09-07-2022,0,164,16,-0.552,0
12592,2503,1143,1,Waste of money,04-08-2022,0,161,14,-0.077,0
12593,3306,344,2,Stopped working after few days,02-09-2024,1,43,30,0.889,0
12594,7983,157,2,Waste of money,01-10-2022,1,59,14,-0.693,0
12595,56,440,2,Very disappointed with the quality,27-02-2024,0,16,34,0.496,0
12596,681,881,3,Does the job,26-06-2023,1,158,12,0.785,0
12597,7981,777,4,Works perfectly and looks great,01-01-2023,1,173,31,-0.946,0
12598,2189,415,5,Very satisfied with this purchase,29-03-2023,1,81,33,-0.311,0
12599,4002,24,1,Stopped working after few days,27-03-2024,0,156,30,-0.98,0
12600,5827,144,2,Stopped working after few days,13-07-2022,1,70,30,-0.974,0
12601,6002,430,2,Waste of money,19-06-2024,1,139,14,0.714,0
12602,7507,521,3,Nothing special but acceptable,27-03-2022,0,174,30,0.145,0
12603,1778,866,3,Decent product,27-06-2022,1,193,14,-0.143,0
12604,886,1000,3,Nothing special but acceptable,02-12-2022,1,64,30,0.076,0
12605,5543,524,2,Not as described,19-03-2024,1,9,16,-0.028,0
12606,6405,830,3,Decent product,22-11-2023,0,28,14,0.666,0
12607,7629,1160,1,Not as described,04-03-2023,0,196,16,0.318,0
12608,7317,8,3,Does the job,20-02-2022,1,113,12,-0.902,0
12609,3585,1036,2,Stopped working after few days,08-01-2023,0,162,30,-0.945,0
12610,1265,678,4,Works perfectly and looks great,09-10-2022,1,135,31,0.153,0
12611,2917,1172,3,Average experience,07-12-2022,1,167,18,-0.779,0
12612,4597,1057,4,Excellent quality and fast delivery,20-05-2024,1,181,35,0.01,0
12613,7895,1127,4,Excellent quality and fast delivery,21-08-2022,1,192,35,-0.175,0
12614,2405,166,1,Not as described,29-05-2023,1,184,16,-0.73,0
12615,5811,796,1,Waste of money,10-07-2023,1,76,14,0.49,0
12616,4255,495,1,Very disappointed with the quality,19-03-2024,1,145,34,-0.804,0
12617,5725,1124,4,"Great product, highly recommend",22-12-2023,1,111,31,-0.235,0
12618,3569,1006,5,Works perfectly and looks great,18-01-2023,0,178,31,-0.557,0
12619,4431,31,3,Does the job,29-07-2022,0,131,12,0.703,0
12620,7892,130,2,"Terrible product, do not buy",31-07-2023,0,131,28,-0.942,0
12621,2510,748,1,Waste of money,30-05-2024,1,199,14,0.686,0
12622,3983,550,2,Waste of money,28-12-2022,0,157,14,0.741,0
12623,123,372,5,Excellent quality and fast delivery,08-05-2023,0,195,35,0.664,0
12624,7803,908,5,Excellent quality and fast delivery,24-07-2022,0,61,35,0.056,0
12625,2411,945,4,Excellent quality and fast delivery,09-07-2024,1,19,35,-0.44,0
12626,2754,820,1,Very disappointed with the quality,10-01-2023,1,173,34,-0.71,0
12627,5523,685,2,Stopped working after few days,19-09-2023,0,36,30,0.096,0
12628,222,712,2,"Terrible product, do not buy",02-07-2022,0,63,28,-0.449,0
12629,3329,782,3,Product is okay,21-02-2023,1,147,15,-0.857,0
12630,2406,756,1,"Terrible product, do not buy",12-02-2024,1,12,28,-0.995,0
12631,7084,914,2,Waste of money,22-09-2022,0,60,14,0.593,0
12632,3008,948,1,Stopped working after few days,31-07-2022,0,7,30,-0.273,0
12633,4435,1096,5,Very satisfied with this purchase,19-06-2022,1,142,33,0.548,0
12634,5801,92,1,Very disappointed with the quality,29-10-2023,1,82,34,-0.366,0
12635,7343,412,2,Not as described,03-02-2023,0,14,16,0.858,0
12636,2384,996,3,Does the job,25-10-2022,1,181,12,-0.02,0
12637,4646,738,5,Excellent quality and fast delivery,20-08-2023,0,115,35,0.087,0
12638,3472,850,3,Does the job,08-04-2023,1,80,12,-0.244,0
12639,4231,297,1,Stopped working after few days,08-08-2024,0,98,30,-0.999,0
12640,4377,621,1,Very disappointed with the quality,19-06-2022,0,145,34,0.826,0
12641,1310,1179,4,Very satisfied with this purchase,09-02-2023,1,183,33,-0.73,0
12642,1207,944,2,"Terrible product, do not buy",09-01-2022,1,169,28,0.457,0
12643,4701,715,4,Amazing product and good value,24-03-2024,0,29,30,-0.282,0
12644,3364,282,5,Amazing product and good value,20-09-2022,0,167,30,0.484,0
12645,1857,1037,3,Does the job,31-08-2022,1,51,12,0.955,0
12646,7301,440,2,Not as described,19-03-2024,0,19,16,-0.772,0
12647,2880,836,4,Works perfectly and looks great,18-10-2023,1,65,31,0.204,0
12648,6536,559,4,Excellent quality and fast delivery,01-10-2023,1,9,35,0.735,0
12649,7916,432,4,"Great product, highly recommend",15-01-2023,1,37,31,0.618,0
12650,490,760,5,Excellent quality and fast delivery,26-10-2023,0,104,35,-0.587,0
12651,3590,402,4,Amazing product and good value,01-04-2024,0,177,30,-0.897,0
12652,6939,461,2,Very disappointed with the quality,12-06-2022,1,180,34,-0.07,0
12653,2149,903,5,"Great product, highly recommend",13-01-2022,1,170,31,0.073,0
12654,989,1016,5,Excellent quality and fast delivery,02-09-2022,0,192,35,0.335,0
12655,5938,535,5,"Great product, highly recommend",08-02-2023,0,199,31,-0.66,0
12656,4449,1035,3,Product is okay,27-10-2022,1,16,15,-0.097,0
12657,2685,276,4,Amazing product and good value,24-09-2022,1,104,30,0.053,0
12658,2711,558,2,"Terrible product, do not buy",17-03-2022,0,154,28,0.517,0
12659,6190,402,1,Waste of money,04-01-2024,1,194,14,0.386,0
12660,7537,462,1,Not as described,03-03-2024,1,77,16,0.385,0
12661,6392,879,4,Amazing product and good value,30-06-2022,1,133,30,-0.568,0
12662,193,453,5,Very satisfied with this purchase,29-10-2022,0,170,33,-0.066,0
12663,2787,93,5,Works perfectly and looks great,07-08-2022,1,84,31,0.829,0
12664,3637,1172,4,Very satisfied with this purchase,17-09-2023,0,55,33,0.578,0
12665,1162,849,5,"Great product, highly recommend",24-11-2023,1,1,31,0.833,0
12666,2876,408,3,Average experience,11-04-2024,1,157,18,-0.557,0
12667,1830,848,2,"Terrible product, do not buy",20-07-2024,1,63,28,-0.32,0
12668,1651,533,1,Waste of money,02-01-2023,0,93,14,0.616,0
12669,206,34,2,Very disappointed with the quality,25-09-2022,0,90,34,0.922,0
12670,1317,353,1,"Terrible product, do not buy",05-01-2022,0,32,28,-0.457,0
12671,4669,366,4,"Great product, highly recommend",29-10-2023,1,182,31,-0.242,0
12672,6120,64,2,Very disappointed with the quality,02-06-2024,0,131,34,0.29,0
12673,97,1131,2,Very disappointed with the quality,01-06-2023,0,60,34,-0.576,0
12674,3053,1155,4,Very satisfied with this purchase,01-03-2022,1,119,33,0.375,0
12675,76,433,2,Very disappointed with the quality,28-07-2024,0,32,34,-0.279,0
12676,6870,750,4,Very satisfied with this purchase,25-11-2022,1,57,33,0.906,0
12677,5776,82,3,Nothing special but acceptable,19-01-2024,1,94,30,0.428,0
12678,3771,864,1,Waste of money,01-03-2023,0,176,14,0.172,0
12679,3310,851,2,Not as described,16-02-2022,0,5,16,-0.336,0
12680,4347,617,5,Works perfectly and looks great,04-03-2023,0,154,31,-0.268,0
12681,4112,1045,3,Does the job,13-05-2024,0,47,12,0.78,0
12682,1097,603,2,Not as described,28-11-2022,1,52,16,0.031,0
12683,7515,122,4,Amazing product and good value,06-10-2023,1,91,30,0.396,0
12684,17,772,4,"Great product, highly recommend",26-04-2024,1,28,31,-0.797,0
12685,5605,977,2,Stopped working after few days,29-09-2022,1,120,30,0.487,0
12686,1334,1117,3,Product is okay,16-08-2024,1,178,15,0.009,0
12687,2746,1008,5,Works perfectly and looks great,19-07-2022,0,134,31,-0.612,0
12688,5410,766,4,Excellent quality and fast delivery,28-02-2023,0,89,35,-0.713,0
12689,2192,945,1,Stopped working after few days,20-10-2023,0,94,30,0.574,0
12690,6823,995,1,Stopped working after few days,09-09-2023,1,48,30,-0.75,0
12691,5911,169,1,Not as described,07-05-2022,0,42,16,-0.87,0
12692,7370,656,1,Waste of money,18-01-2022,1,198,14,0.275,0
12693,4595,681,4,Excellent quality and fast delivery,24-05-2024,1,55,35,-0.019,0
12694,5122,1059,4,"Great product, highly recommend",23-08-2022,1,79,31,-0.651,0
12695,7271,750,4,Amazing product and good value,12-04-2023,1,113,30,-0.633,0
12696,937,259,5,Very satisfied with this purchase,16-05-2022,0,190,33,0.086,0
12697,4998,227,5,Works perfectly and looks great,02-03-2024,1,100,31,-0.565,0
12698,2245,283,5,Excellent quality and fast delivery,21-03-2024,1,18,35,0.443,0
12699,2512,756,3,Decent product,31-01-2022,1,33,14,-0.034,0
12700,3377,1136,5,"Great product, highly recommend",07-04-2023,1,136,31,0.721,0
12701,3642,145,5,"Great product, highly recommend",09-06-2022,1,88,31,0.602,0
12702,6285,458,1,Stopped working after few days,01-08-2024,1,142,30,-0.421,0
12703,7866,675,4,Amazing product and good value,15-12-2022,0,77,30,0.222,0
12704,6416,394,4,Excellent quality and fast delivery,24-06-2022,1,154,35,0.159,0
12705,1213,968,5,"Great product, highly recommend",18-10-2023,0,12,31,0.469,0
12706,4105,1089,2,Very disappointed with the quality,27-08-2023,1,62,34,0.016,0
12707,943,59,3,Average experience,21-08-2023,0,103,18,-0.719,0
12708,197,806,1,Stopped working after few days,26-03-2023,1,89,30,-0.899,0
12709,6086,469,2,Stopped working after few days,25-04-2023,1,152,30,0.935,0
12710,4523,745,4,Very satisfied with this purchase,23-04-2024,1,93,33,-0.632,0
12711,2884,757,3,Decent product,27-03-2022,1,14,14,0.679,0
12712,795,1120,3,Nothing special but acceptable,18-05-2022,0,179,30,-0.998,0
12713,691,187,4,Amazing product and good value,11-08-2022,0,93,30,-0.159,0
12714,793,876,2,"Terrible product, do not buy",10-05-2022,1,65,28,-0.755,0
12715,7422,187,3,Does the job,25-03-2024,1,189,12,-0.639,0
12716,5109,519,4,Amazing product and good value,17-11-2022,1,125,30,-0.057,0
12717,990,66,1,"Terrible product, do not buy",16-02-2022,0,63,28,-0.819,0
12718,7286,275,4,Works perfectly and looks great,08-05-2024,1,56,31,0.757,0
12719,6907,713,3,Decent product,12-07-2024,0,86,14,-0.45,0
12720,3516,800,4,Very satisfied with this purchase,09-08-2024,1,81,33,-0.316,0
12721,6507,306,3,Product is okay,18-03-2022,1,178,15,-0.319,0
12722,5816,425,4,Amazing product and good value,04-07-2023,1,20,30,0.635,0
12723,4203,857,4,Amazing product and good value,29-04-2023,1,60,30,0.587,0
12724,3614,844,5,Works perfectly and looks great,10-07-2024,1,1,31,0.129,0
12725,2036,617,2,Stopped working after few days,12-11-2023,1,87,30,0.968,0
12726,7036,766,4,Amazing product and good value,30-03-2022,1,21,30,-0.722,0
12727,237,846,5,Excellent quality and fast delivery,29-05-2022,0,6,35,-0.77,0
12728,2642,495,2,Stopped working after few days,01-05-2023,0,11,30,-0.012,0
12729,2218,851,4,Works perfectly and looks great,20-10-2023,0,63,31,-0.651,0
12730,1476,572,3,Decent product,14-06-2023,1,161,14,0.911,0
12731,4480,205,3,Decent product,04-02-2024,0,101,14,0.432,0
12732,7692,647,1,Stopped working after few days,24-04-2024,1,0,30,-0.433,0
12733,5385,1101,3,Product is okay,07-09-2024,0,10,15,-0.422,0
12734,4627,508,4,Excellent quality and fast delivery,28-11-2023,1,5,35,0.413,0
12735,909,460,3,Does the job,31-12-2022,1,3,12,-0.301,0
12736,3548,989,1,Waste of money,14-07-2022,0,49,14,0.26,0
12737,4692,700,2,"Terrible product, do not buy",17-12-2022,0,146,28,-0.53,0
12738,4286,20,2,Waste of money,02-07-2023,1,26,14,0.261,0
12739,1599,911,3,Product is okay,31-10-2022,0,101,15,-0.233,0
12740,4709,1046,5,Very satisfied with this purchase,12-08-2023,0,87,33,-0.956,0
12741,6373,50,2,Stopped working after few days,17-12-2023,1,184,30,0.031,0
12742,581,559,2,Stopped working after few days,09-07-2022,0,168,30,-0.745,0
12743,7032,659,2,"Terrible product, do not buy",14-01-2024,1,196,28,-0.19,0
12744,5904,816,5,Very satisfied with this purchase,18-06-2023,1,139,33,-0.284,0
12745,1586,90,1,Not as described,01-07-2024,0,94,16,0.508,0
12746,1826,680,2,Very disappointed with the quality,18-01-2023,0,59,34,-0.661,0
12747,3125,776,1,"Terrible product, do not buy",17-09-2023,1,77,28,0.88,0
12748,6828,861,1,Not as described,01-08-2024,1,124,16,-0.188,0
12749,1450,686,3,Nothing special but acceptable,14-10-2023,0,131,30,0.756,0
12750,6795,220,1,Stopped working after few days,12-09-2022,1,60,30,-0.541,0
12751,1439,1072,3,Does the job,13-01-2022,1,182,12,-0.323,0
12752,6146,450,4,Works perfectly and looks great,11-01-2024,0,54,31,-0.63,0
12753,3469,293,4,Amazing product and good value,26-07-2022,0,190,30,-0.683,0
12754,154,206,2,Very disappointed with the quality,13-08-2022,0,97,34,0.786,0
12755,745,1098,5,Works perfectly and looks great,25-04-2023,0,86,31,0.356,0
12756,4598,463,4,Works perfectly and looks great,04-11-2023,1,175,31,0.626,0
12757,392,1066,3,Does the job,26-03-2024,1,142,12,0.913,0
12758,3095,507,5,Amazing product and good value,08-07-2024,0,47,30,-0.585,0
12759,3069,1008,1,Not as described,02-08-2023,1,178,16,0.01,0
12760,3266,111,5,"Great product, highly recommend",09-12-2022,0,67,31,-0.679,0
12761,4215,561,4,Amazing product and good value,13-07-2022,0,178,30,0.527,0
12762,2048,204,2,Very disappointed with the quality,22-07-2024,1,45,34,-0.384,0
12763,5775,1004,3,Decent product,30-08-2022,1,198,14,0.122,0
12764,6763,818,1,"Terrible product, do not buy",13-09-2023,0,108,28,0.682,0
12765,3108,1092,4,"Great product, highly recommend",10-02-2022,1,92,31,0.253,0
12766,6283,155,3,Product is okay,24-06-2023,1,33,15,0.589,0
12767,2391,297,2,"Terrible product, do not buy",31-05-2022,0,58,28,-0.245,0
12768,460,940,1,Waste of money,24-01-2022,0,170,14,0.634,0
12769,6215,1004,4,"Great product, highly recommend",27-04-2024,1,83,31,-0.999,0
12770,7023,799,2,Stopped working after few days,07-08-2022,0,63,30,0.689,0
12771,5641,866,4,Amazing product and good value,21-10-2023,0,116,30,-0.004,0
12772,6561,1007,3,Product is okay,21-12-2022,0,11,15,0.008,0
12773,5831,128,5,Very satisfied with this purchase,12-11-2022,0,19,33,-0.776,0
12774,1989,901,3,Does the job,09-01-2024,1,160,12,0.65,0
12775,5020,1146,3,Decent product,21-05-2022,1,187,14,-0.793,0
12776,6351,1052,2,Stopped working after few days,04-11-2022,0,115,30,-0.84,0
12777,2181,1040,2,Waste of money,29-01-2022,0,155,14,0.378,0
12778,1349,871,4,Very satisfied with this purchase,05-04-2024,0,119,33,0.96,0
12779,2123,216,3,Average experience,13-01-2024,0,139,18,-0.098,0
12780,2001,924,3,Does the job,02-06-2024,1,162,12,0.28,0
12781,1477,494,3,Average experience,19-05-2024,1,125,18,0.575,0
12782,6223,904,2,Waste of money,14-11-2022,0,167,14,-0.488,0
12783,4006,895,4,Amazing product and good value,26-04-2023,0,117,30,0.144,0
12784,7789,820,5,"Great product, highly recommend",06-03-2024,0,33,31,0.634,0
12785,3690,169,5,Excellent quality and fast delivery,23-08-2023,0,131,35,-0.429,0
12786,1878,200,3,Average experience,26-10-2023,0,160,18,-0.915,0
12787,7404,256,3,Does the job,03-08-2024,1,127,12,-0.807,0
12788,4087,1094,2,Waste of money,17-07-2024,0,99,14,0.997,0
12789,4095,573,2,Stopped working after few days,30-07-2024,1,145,30,0.067,0
12790,5292,750,4,"Great product, highly recommend",16-02-2024,0,181,31,0.412,0
12791,4552,294,4,Amazing product and good value,30-11-2022,1,83,30,0.757,0
12792,5648,798,3,Decent product,30-04-2024,0,171,14,-0.076,0
12793,6254,132,5,"Great product, highly recommend",15-06-2023,1,37,31,0.806,0
12794,3702,478,3,Decent product,07-09-2023,0,37,14,0.972,0
12795,4076,636,5,Excellent quality and fast delivery,30-06-2023,1,139,35,0.756,0
12796,3706,656,2,Not as described,14-09-2022,1,200,16,-0.441,0
12797,4093,1197,5,Excellent quality and fast delivery,29-07-2024,0,68,35,0.266,0
12798,625,830,3,Product is okay,21-06-2022,0,172,15,0.972,0
